,Text,Label
78,Amazon sellers use 'collectible' label to dodge price gouging rules,Real
79,The Morning After: You can buy a Boston Dynamics robot for $75k,Real
80,Waymo's self-driving vans will return to Bay Area streets on June 8th,Real
81,"T-Mobile asks California to soften 5G, job conditions for Sprint merger",Real
82,EPA orders Amazon and eBay to remove products posing as coronavirus remedies,Real
83,CES will go ahead as an in-person event next year,Real
84,"Google's work from home strategy includes a $1,000 allowance",Real
85,Sega wants to turn Japanese arcades into 'fog gaming' data centers,Real
86,TwitchCon San Diego has been canceled,Real
87,After Math: A glimmer of hope,Real
88,'Chernobyl' director will helm HBO's 'The Last of Us' pilot,Real
89,The Morning After: Alexa's new 'Drop In' intercom system,Real
90,"The DoJ is investigating Google's search dominance, DuckDuckGo CEO suggests",Real
91,Sling TV president replaced as subscriber numbers continue to drop,Real
92,Recommended Reading: He bought StubHub right before the pandemic,Real
93,Apple's virtual WWDC keynote starts on June 22nd at 1 PM ET,Real
94,Scientists go on strike to address racism in academia and STEM,Real
95,Google will pay publishers for 'high-quality' news and absorb paywall costs,Real
96,Wallace and Gromit get their first AR story in 'The Big Fix Up',Real
97,Facebook tests easier sharing for its Pinterest-like Collections feature,Real
98,‘Pokémon Go’ raid invites will let friends join your battle remotely,Real
99,HBO Max is a mess -- but it's still a smart bet on HBO’s future,Real
0,Apple to Close Some U.S. Stores Again as Covid-19 Cases Spike - Bloomberg,Real
1,Why New York Suffered When Other Cities Were Spared by Covid-19 - Bloomberg,Real
2,Scientists Question Study Linking Malaria Drugs to Covid Risks - Bloomberg,Real
3,Apple Closing 11 Reopened U.S. Stores as COVID-19 Spikes,Real
4,Counting Covid-19 Deaths,Real
5,Why COVID-19 Lingers (Podcast),Real
6,Covid-19 Stretches Awards Season,Real
7,Venture Capitalism After Covid-19,Real
8,Beijing's New Covid-19 Outbreak,Real
9,Wuhan Tests Millions For Covid-19,Real
10,Wipes Clog Sewers During Covid-19,Real
11,The Lingering Symptoms of Covid-19,Real
12,New Zealand Loses Covid-19 Free Status,Real
13,The Outlook for COVID-19 Treatments (Podcast),Real
14,Could Proning Help Covid-19 Patients?,Real
15,Novak Djokovic Tests Positive for Covid-19,Real
16,Justin Fox on Covid-19 'Superspreaders' (Podcast),Real
17,Summer Camp Might Not Survive Covid-19,Real
18,Making Covid-19 Masks From Lotus Stems,Real
19,From NASA to Covid-19 Gadget,Real
20,Honduras President Says He Has Covid-19,Real
21,How Has Covid-19 Impacted Latin America?,Real
22,Dr. Survives Covid-19 on Social Media,Real
23,Covid-19 Lessons From HIV Care,Real
24,Protesting While Black During Covid-19,Real
25,A Painful Covid-19 Reminder From Beijing,Real
26,Family Businesses Shift Strategy Amid Covid-19,Real
27,Taxi Drivers Tested for Covid-19,Real
28,Taxi Drivers Tested for Covid-19,Real
29,From Baker to Nurse During Covid-19,Real
30,How Stanford is Fighting COVID-19 (Podcast),Real
31,Crunch Fitness CEO Says Government Exaggerated Covid-19 Data,Real
32,Kenya's Central Bank Urges Credit Guarantee to Weather Covid-19,Real
33,Hospital Staff With Covid-19 Had Protective Antibodies in Study,Real
34,"South Africa Has Backlog of About 80,000 Covid-19 Tests",Real
35,Biotech Tourists Drive Short-Lived Rallies in Covid-19 Stocks,Real
36,"Covid-19 Caught Gyms Flat-Footed, Harrison Co. Founder Says",Real
37,Google Helps Place Ads on Sites Amplifying Covid-19 Conspiracies,Real
38,Cancer Summit Presses Toward Treatments in Shadow of Covid-19,Real
39,Beijing Shuts Biggest Vegetable Market After 45 Covid-19 Cases,Real
40,California Not Out of the Woods on Covid-19: Governor,Real
41,Moderna CEO Says Covid-19 Vaccine Needs to Be Affordable,Real
42,Covid-19's Second Assault on America Is Underway,Real
43,How Covid-19 Has Impacted the Apparel Industry,Real
44,Watts on Hotel Industry Recovering from COVID-19 (Radio),Real
45,China's New Movies Shine Patriotic Light on Covid-19 Battle,Real
46,WHO Says Covid-19 Asymptomatic Transmission Is 'Very Rare',Real
47,How Covid-19 Has Impacted People's Well-Being,Real
48,Florida Covid-19 Daily Positivity Rate at Highest Since April,Real
49,"AstraZeneca Strikes Covid-19 Deal With U.S Defense, Medical Agencies",Real
50,Efforts to Manufacture a COVID-19 Vaccine (Podcast),Real
51,California's Solution for a Looming Covid-19 Budget Disaster,Real
52,"Sirius Re CEO: Will Keep Dividend, Despite Covid-19 Uncertainty",Real
53,Second Wave of Covid-19 Infections Hits in Iran,Real
54,New York Governor Cuomo: 'We've Beaten' Covid-19,Real
55,"Cisco Spending $500 Mln on Covid-19 Relief, Anti-Racism",Real
56,"Oregon Joins Florida, Texas in Confronting Covid-19's Resurgence",Real
57,"Johns Hopkins Urges Combining Covid-19 Testing, Contact Tracing",Real
58,The Race for a COVID-19 Vaccine (Podcast),Real
59,Flyers Hiding Covid-19 Infection Show Risks of Reopening Borders,Real
60,Fauci: Seeing 'Disturbing Surge' of Covid-19 Infections,Real
61,WW International CEO on COVID-19 Impact (Podcast),Real
62,Florida Covid-19 Cases Rise by Most Ever; Hospitalizations Jump,Real
63,Miami-Dade's Covid-19 Patients Rise; County Cites Technicality,Real
64,Your Evening Briefing: Fauci Calls Out Americans Over Covid-19,Real
65,"RDIF Touts ""Tremendous"" Results From New Covid-19 Drug",Real
66,Overlooked Covid-19 Vaccine Runners Up Defended by Wall Street,Real
67,Gap Falls Amid Deep Sales Decline During Covid-19 Lockdown,Real
68,New Zealand Eliminates Covid-19 With Zero Active Cases Reported,Real
69,Covid-19 Masks for the Deaf and Mute,Real
70,WHO: Covid-19 Increase in Latin America 'Deep Concern',Real
71,Businesses Transformed by Covid-19 Plan to Keep the Changes,Real
72,Hotels Are Betting on Staycations to Survive Covid-19,Real
73,Hospital Finances Strained by Covid-19 in South Africa,Real
74,We Can't Blame Covid-19 Misinformation on Bots,Real
75,Hackers Target California University Leading Covid-19 Research,Real
76,Philippines Tracks Down Rising Number of Secret Covid-19 Clinics,Real
77,"A 70,000 Year View on the Covid-19 Crisis (Podcast)",Real
78,Covid-19 Brings a Reckoning of Layoffs to Silicon Valley,Real
79,The Outlook for a COVID-19 Vaccine (Podcast),Real
80,The Expat Life Is Struggling to Survive Covid-19,Real
81,"Improving COVID-19 Contact Tracing, Jobless Claims (Podcast)",Real
82,The Role Nurses Play in Responding to COVID-19 (Podcast),Real
83,The Role Nurses Play in Responding to COVID-19 (Podcast),Real
84,Jeremy Siegel on the Stock Market and Covid-19 (Podcast),Real
85,Kids' Farm Finds New Purpose in Covid-19,Real
86,Biden: Trump Has Surrendered the Fight Against Covid-19,Real
87,"Nigeria's Pig Farmers Hit by Swine Fever, Covid-19 Restrictions",Real
88,Covid-19's Fresh Injustice for Black-Owned American Businesses,Real
89,How Dexamethasone Helps Lungs to Recover From Covid-19,Real
90,Covid-19 Treatments Show Progress in Lowering Deaths: Johns Hopkins,Real
91,U.S. Covid-19 Resurgence Is Happening Now: Johns Hopkins' Toner,Real
92,Johns Hopkins Seeks 'More Robust' Covid-19 Data,Real
93,Australia Records Largest Spike in Covid-19 Cases Since April,Real
94,"Florida Covid-19 Cases Rise by 8,942, Most During Pandemic",Real
95,How Covid-19 Is Exacerbating the Churn in Retailing,Real
96,U.S. Pizza Deliveries Could Provide Gauge of Covid-19 Concerns,Real
97,"Covid-19 Deaths Reach 100,000 in the U.S.",Real
98,"A 70,000 Year View on the Covid-19 Crisis",Real
99,Lululemon Sinks After Sales Lose Steam During Covid-19 Pandemic,Real
0,Where early US coronavirus hotspots stand now,Real
1,CNN reporter debunks beachgoers' coronavirus theories,Real
2,"Fauci, Redfield testiy on Trump's coronavirus response",Real
3,"Mutation makes coronavirus more infectious, study suggests",Real
4,Brazil passes 1 million coronavirus cases,Real
5,How risky is it to attend a Trump campaign rally during a pandemic?,Real
6,Data shows dangerous trend in the South,Real
7,How poop could help warn of the next coronavirus outbreak,Real
8,Two coronavirus studies retracted after questions emerge about data,Real
9,Opinion: I'm over 60. Stop talking about coronavirus 'culling' me,Real
10,Novak Djokovic tests positive for coronavirus after Adria Tour event,Real
11,"CDC: For every coronavirus case, 10 go undiagnosed",Real
12,This is the coronavirus' staggering toll in the US,Real
13,NYC diner's drive-in becomes hot ticket during coronavirus,Real
14,Biden campaign blasts Trump's 'outrageous' comments on coronavirus testing,Real
15,Trump holds first campaign rally since coronavirus pandemic began,Real
16,Tapper pushes back on White House adviser's coronavirus claim,Real
17,See how state coronavirus trends evolved in May,Real
18,"Cooper: Trump believes if you close your eyes, things go away",Real
19,Analysis: Is this the next AOC?,Real
20,Current antibody tests are unreliable. Dr. Gupta explains why,Real
21,Dr. Wen: I've been told to 'go back to my own country',Real
22,"If you're going to go out to eat, listen to these tips",Real
23,Friends who got Covid-19 after outing at a Florida bar urge others to be more cautious,Real
24,The Oscars have been delayed,Real
25,Why the Covid-19 economy is being called a 'she-session',Real
26,"Tapper: Once again, Trump is revealing this",Real
27,Trump supporter on Tulsa rally: I want to be front row,Real
28,Two Indiana billboards suggest people think twice about going to Michigan during the pandemic,Real
29,Is it safer to fly or drive during the pandemic?,Real
30,The US is in a recession. Here's what that means,Real
31,Trump says scheduling his next rally on Juneteenth wasn't intentional,Real
32,Vladimir Putin's home has a walk-through disinfectant tunnel to guard against coronavirus,Real
33,Outbreak investigation aboard US aircraft carrier may contain clues about Covid-19 among the young and healthy,Real
34,Woman tests positive for Covid-19 twice. Hear what she has to say.,Real
35,Carnival cruise ship earmarked for demolition,Real
36,DJ David Guetta to host second relief concert,Real
37,Her story brought Erin Burnett to tears. How she's doing now.,Real
38,Data shows which states are improving ... and which aren't,Real
39,Gov. Cuomo: We've been through hell. We'll come out stronger.,Real
40,"More than 112,000 people have died from Covid-19 in the US, and 100,000 more will die from it by September, a health experts says",Real
41,"Ethnic minorities are up to 50% more likely to die from coronavirus, UK report finds",Real
42,Tapper to Kudlow: This is as swampy as I can imagine,Real
43,"People under 20 half as likely to catch Covid-19, study finds",Real
44,Dr. Gupta's tips for how to stay safe at the office,Real
45,Zakaria: Governments in developing world face a deadly dilemma,Real
46,Two hairstylists who had coronavirus saw 140 clients. Officials are studying how no one got infected,Real
47,Republican mayor says no rallies in Miami,Real
48,Local officials hit roadblocks on the way to enacting measures to curb coronavirus spikes,Real
49,"'We have to make sure the virus doesn't come in on a plane,' Cuomo says",Real
50,'Mind-blowing': See what happened after Trump officials tried to clean up remarks,Real
51,Several US states are reporting thousands of new cases daily,Real
52,Dr. Gupta: I can't believe we're in the position we're in,Real
53,McCarthy outraged by Covid-19 question,Real
54,Don Lemon: This is what American carnage looks like,Real
55,Supreme Court denies request from Texas Democrats to expand mail-in voting,Real
56,Supreme Court rules state can restrict religious gatherings,Real
57,Guests return to Universal Orlando Resort. See what it's like now.,Real
58,Contact tracing could become a regular part of office life. Here's how it will work,Real
59,Dr. Anthony Fauci: I don't get a lot of sleep,Real
60,Top airlines take UK government to court over 'devastating' quarantine,Real
61,WHO warns Latin American countries not to reopen too quickly,Real
62,This is how luxury hotel is keeping guests safe from Covid,Real
63,Tim Kaine says he and his wife tested positive for coronavirus antibodies,Real
64,American spending collapsed by a record 13.6% in April,Real
65,"Summer is here, and your mask is sweaty. Here's what to do about it",Real
66,Man says he lost family to virus. Why he's not wearing a mask.,Real
67,Hear from residents not wearing masks as Covid-19 cases rise,Real
68,"'Upsetting,' ER doctor reacts to Trump's rally",Real
69,"Red Sox, Tigers, Mariners have positive Covid-19 tests, reports say",Real
70,Anderson Cooper mocks Kellyanne Conway's defense of Trump's racist remark,Real
71,Florida residents are divided on the necessity of masks,Real
72,Airline executives and Pence agree to move forward with contact tracing of passengers,Real
73,Hundreds of South Korea schools close again after reopening,Real
74,Best moments from CNN and Sesame Street's second coronavirus town hall for kids and parents,Real
75,Entertainment leaders release Covid-19 production guidelines,Real
76,A new threat to global trade: Exhausted crews want off cargo ships now,Real
77,Cooper: Trump's joke came at the expense of thousands of people,Real
78,Fauci and CDC Director Redfield to testify at House coronavirus oversight hearing,Real
79,"Dr. Fauci: We will be testing more, not less",Real
80,Swing state voters torn on Trump's handling of pandemic,Real
81,Biden visits protest site in Delaware hometown,Real
82,"A midwife, a train driver and a store worker are British Vogue's latest cover stars",Real
83,"She was tricked as a teen into prostitution. A decade on, she has no work and faces starvation",Real
84,Congress has approved trillion in coronavirus relief. Here's what's happened to it.,Real
85,Reality has caught up with stocks. But what happens next is anyone's guess,Real
86,The San Diego Zoo will look different when you return,Real
87,AMC Theatres sets reopening date and new health guidelines for going to the movies,Real
88,In pictures: Trump returns to campaign trail,Real
89,Keilar to Trump campaign official: Is this funny to you?,Real
90,A spring break trip to a Mexican beach resort led to 64 coronavirus cases in Texas,Real
91,Artist with autism makes balloon sculptures to thank essential workers,Real
92,Why conspiracy theorists think 5G is bad for your health and why experts say not to worry,Real
93,"Hong Kong Disneyland, closed for five months due to Covid-19, is ready to reopen",Real
94,Going to Trump's Tulsa rally? What Dr. Fauci wants you to know,Real
95,"CDC forecasts 123,000 more deaths by June 20",Real
96,"Coronavirus continued to spread among San Francisco's low-income Hispanic population despite lockdown, study finds",Real
97,Borger: To hear this come out of President's mouth is disgraceful,Real
98,"California reports more than 7,000 new coronavirus cases in a day, breaking its daily record again",Real
99,"Opinion: Trump is not 'kidding,' he's lying",Real
0,"China's COVID-19 vaccine candidate shows promise in human trials, CNBG says - Regina Leader-Post",Real
1,Johnson & Johnson in talks with governments on possible COVID-19 vaccine - Financial Post,Real
2,AstraZeneca taps Scottish firm for 10th COVID-19 vaccine supply deal - Financial Post,Real
3,Chinese Covid-19 Vaccines Cleared for Final Testing in U.A.E. - Financial Post,Real
4,Google Maps to alert users about COVID-19-related travel restrictions - Regina Leader-Post,Real
5,Novavax buys manufacturing plant or $167 mln to boost COVID-19 vaccine production - Financial Post,Real
6,19 vaccine-backer CEPI to buy 100 million vials from Stevanato - Financial Post,Real
7,Moderna picks drugmaker Catalent to manufacture potential COVID-19 vaccine - Financial Post,Real
8,Canada's mortgage insurer tightens rules as it forecasts home-price drop of up to 18% - Financial Post,Real
9,Ski-Doo maker BRP reports $226-million loss as growth skids in pandemic - Financial Post,Real
10,Ex-Apple engineers aim to help U.S. hardware makers troubleshoot from home - Saskatoon StarPhoenix,Real
11,Posthaste: CMHC is making it harder to get a mortgage ‘just when the economy needs all the help it can get’ - Financial Post,Real
12,Virgin Galactic Flight Test Program Update: SpaceShipTwo Preparing for Second Test Flight from New Mexico - Financial Post,Real
13,Starbucks forecasts over $2 bln drop in quarterly income as COVID-19 hits - Financial Post,Real
14,Posthaste: Here are three promising data points that show the Canadian economy is ready to rebound - Financial Post,Real
15,"Vale, JBS Ordered to Shut Units in Brazil Due to Virus Outbreaks - Regina Leader-Post",Real
16,Pig trial of AstraZeneca's COVID-19 vaccine shows promise with two shots - Financial Post,Real
17,Trump admin selects 5 coronavirus vaccine candidates as finalists - NYT - Financial Post,Real
18,Pig trial of AstraZeneca's COVID-19 vaccine shows promise with two shots - Financial Post,Real
19,Europe steps up tech battle vs coronavirus with German app - Financial Post,Real
20,"Posthaste: Stock markets may be on fire, but 75% of business leaders expect a prolonged global recession - Financial Post",Real
21,Vietnam brewer Sabeco sees first signs of post-pandemic recovery - Regina Leader-Post,Real
22,Saudi Arabia’s economy is in tatters. Can its crown prince fix his mistakes?,Real
23,Hundreds of Canadians working in U.S. could be affected by Trump’s visa ban,Real
24,COVID-19 lawsuit takes on McDonald’s like it was a rowdy bar,Real
25,"COVID-19 rent aid for businesses, landlords to cost $520 million, PBO says",Real
26,Apple to close some U.S. stores again as COVID-19 spikes,Real
27,Dollarama sees 2.4% drop in sales as shoppers stayed home in COVID-19 pandemic,Real
28,Canada Goose expects ‘negligible’ revenue this quarter because of COVID-19 shutdown,Real
29,Home construction is proving more resilient to COVID-19 crisis than other sectors of the economy,Real
30,‘Health and Safety is the new Black’: How COVID-19 will permanently change Canada’s retail sector – podcast,Real
31,Diane Francis: The 'unethical' business models that underwrite social media - Financial Post,Real
32,Tetra Tech Provides Third Quarter and Fiscal Year 2020 Guidance - Financial Post,Real
33,"Tech selloff weighs on S&P 500, Nasdaq - Financial Post",Real
34,"U.S. CDC reports 2,414,870 coronavirus cases - Financial Post",Real
35,Low gas prices outweigh high food costs to push Canada’s May inflation rate down by 0.4%,Real
36,Canada’s biggest banks wind down extra pandemic pay given to some employees,Real
37,Even pharmaceutical companies are struggling to find their way through a global health crisis,Real
38,"Migrant workers in Canada face unsafe working, living conditions: report",Real
39,"Feds prepared to push back against any new U.S. tariffs on aluminum, Duclos says",Real
40,Federal economics and fiscal ‘snapshot’ coming July 8: Trudeau,Real
41,Canada to extend CERB for those still dealing with temporary job losses: Trudeau,Real
42,Federal economics and fiscal ‘snapshot’ coming July 8: Trudeau,Real
43,"CERB to be extended by 8 weeks, Trudeau announces",Real
44,"Canada’s economy shrinks 8.2% in first quarter, worst showing since financial crisis",Real
45,Trudeau’s aid program for large businesses gives out no loans in its first month,Real
46,"‘It’s about survival’: Companies increase storage, reconsider supply chains amid lockdowns",Real
47,"Business leaders confident their companies will recover quickly, but worry tax hikes are on the horizon",Real
48,Canada’s GDP sees worst one-month drop on record in March — and April is going to be even worse,Real
49,Tesla Wouldn't Be Tesla Without Stimulus Spending - Financial Post,Real
50,CERB worked almost too well — now Trudeau needs to wean 7 million people off it,Real
51,Trump administration selects five coronavirus vaccine candidates as finalists - NYT - Financial Post,Real
52,"Financial assistance programs can help you through the pandemic, developing new sources of income can help you afterward",Real
53,"Reitmans to cut Thyme Maternity and Addition Elle brands and 1,400 jobs in restructuring",Real
54,"Stephen Poloz’s quick jump into Corporate Canada looks bad, but is there more to it?",Real
55,Bank of Canada policy makers ‘hopeful’ economy can avoid worst-case outcome,Real
56,World Bank predicts worst recession in 80 years amid coronavirus,Real
57,"Restaurants still bleeding despite reopening dining rooms, industry group says",Real
58,‘They can’t draw any cash on the line’: Athabasca Oil eyes support from Ottawa after banks slash credit facility by 65%,Real
59,"Alberta couple has $1.5 million in financial assets, but shaky job market could derail retirement plans",Real
60,CrossFit CEO apologizes for George Floyd tweet after Reebok cuts ties,Real
61,Howard Levitt: False claims are rife as companies and employees take advantage of CERB,Real
62,"Canada unexpectedly adds 290,000 jobs on gradual reopening",Real
63,Canada’s factory sales plummet record 28.5% in April,Real
64,Food makers are burning through cash to hoard ingredients for fear of more supply chain disruptions,Real
65,Chesapeake Energy Plans Bankruptcy That May Give Lenders Control - Financial Post,Real
66,No surge in domestic violence cases during COVID-19 lockdown — but it’s happening,Real
67,Jobs numbers show economic green shoots – but they’ll need a lot of feeding and watering,Real
68,"Food shortages loom as outbreaks move from meat plants to bakeries, fruit, vegetable and dairy facilities",Real
69,Hotels rethink the rituals of hospitality as they prepare to reopen,Real
70,"Reopening Canada: The economy survived the crash, but making it thrive again will depend on all of us",Real
71,How Stephen Poloz proved the naysayers wrong,Real
72,Trudeau pushes wage subsidy as expansion to small-business aid program is delayed,Real
73,"Enbridge to cut salaries, offer 800 staff early retirement, severance",Real
74,One in 4 Alberta CEOs say they don’t know if their business can survive this crisis,Real
75,"Federal deficit could hit $256 billion, PBO says in new report",Real
76,Loblaw to end extra pandemic pay for front-line workers,Real
77,Toronto Star parent company Torstar sold to NordStar Capital in $52M deal,Real
78,What if an employee refuses to be tested for COVID-19? One option: You can fire them,Real
79,"The Westons could have changed workers’ lives, but would rather government do it",Real
80,Air travel is about to go through its biggest transformation since 9/11 — and passengers will pay for it,Real
81,Alberta lifts economic lockdown in an effort to rein in high unemployment,Real
82,These are the COVID-19 vaccine and treatment plays that are making investors a fortune,Real
83,Bank of Canada holds rate at 0.25%: Read the official statement,Real
84,"Ottawa to consider non-traditional data to revive economy, rework pandemic aid: Morneau",Real
85,"Prices for some things rising faster than the inflation rate, Bank of Canada says",Real
86,This is how much eight more weeks of CERB will cost us,Real
87,"Canada faces ‘prolonged and bumpy’ recovery even after lockdowns end, central banker warns",Real
88,"As Bank of Canada quells sub-zero rates talk, its next move may be a hike in 2022",Real
89,"‘A nightmare for employers’: Companies getting ready to bring staff back to work, but lack of childcare a major obstacle",Real
90,Stocks are falling today as investors get nervous about surge of COVID-19 infections in southern states,Real
91,‘Great time for Alberta to take Banff back’: Tourist towns seek locals as international visitors vanish,Real
92,Virgin Galactic Flight Test Program Update: SpaceShipTwo Preparing for Second Test Flight from New Mexico - The Kingston Whig-Standard,Real
93,‘Burning cash for years’: Pair acquiring Torstar eye growth while vowing to keep progressive values,Real
94,"Elon Musk tweets ‘time to break up Amazon,’ escalating feud with Jeff Bezos",Real
95,Big changes not in the cards as the Bank of Canada’s Tiff Macklem era begins,Real
96,Domestic travel picking up in Canada as people stay closer to home due to pandemic: report,Real
97,"Extending CERB for months could double $60-billion budget, PBO report suggests",Real
98,"Reopening Canada: The deep freeze is over, but real estate markets still a long way from normal",Real
99,‘It’s going to be felt at the pump’: Ontario could see gas price hikes if Enbridge’s Line 5 stays shut,Real
0,COVID-19 cases surge as reopenings continue,Real
1,COVID-19 hits black Medicare patients hard,Real
2,Impact of the COVID-19 pandemic on mental health worldwide,Real
3,"Eye Opener: U.S. sees 100,000 COVID-19 deaths",Real
4,COVID-19 liability waivers now part of everyday business,Real
5,Texas reports record high number of hospitalized COVID-19 patients,Real
6,Risks of putting COVID-19 social distancing measures on hold,Real
7,New studies show many with COVID-19 have no symptoms,Real
8,"Stocks fall on COVID-19's spread, Fed's cautious comments",Real
9,Trump to campaign in Arizona as COVID-19 cases climb,Real
10,Students bring COVID-19 back from Myrtle Beach trips,Real
11,Largest single-day increase in COVID-19 cases worldwide,Real
12,"New Zealand eradicates COVID-19, at least for now",Real
13,SCOTUS allows restrictions on church attendance amid COVID-19,Real
14,How COVID-19 is impacting black people disproportionately,Real
15,Carnival sued by passengers alleging negligence over COVID-19,Real
16,Cuomo: Protesters should assume they've been exposed to COVID-19,Real
17,Songs for our times: A COVID-19 playlist,Real
18,Florida sees rise in COVID-19 cases amid reopening,Real
19,COVID-19 plasma donation: What you need to know,Real
20,COVID-19 plasma donation: What you need to know,Real
21,Dozens of rhinos dehorned to prevent COVID-19 poaching surge,Real
22,FDA allowed distribution of flawed COVID-19 antibody tests,Real
23,Texas governor might add more COVID-19 restrictions,Real
24,Poll shows many Americans skeptical about COVID-19 vaccine,Real
25,Couple reunites after months apart due to COVID-19,Real
26,Tech exec charged in COVID-19 testing fraud,Real
27,Eye Opener: Florida hits new COVID-19 infection record,Real
28,"What ""superforecasters"" predict for the COVID-19 pandemic",Real
29,"Church falsely claims filtration system ""kills"" COVID-19",Real
30,COVID-19 deaths soar in Latin America and the Caribbean,Real
31,Cuomo: Protesters should assume they've been exposed to COVID-19,Real
32,Small business survived fires and floods — then COVID-19 happened,Real
33,Steroid drug reduces death risk in severe COVID-19 cases,Real
34,Staying vigilant: Tracking COVID-19 developments as the country reopens,Real
35,Inside the plasma therapy used to treat COVID-19,Real
36,Amazon workers sue after allegedly bringing COVID-19 home,Real
37,COVID-19 puts summer camp plans on hold,Real
38,Monkeys snatch COVID-19 blood samples from college in India,Real
39,How America celebrated Memorial Day amid COVID-19,Real
40,COVID-19 forces top Paris restaurants to turn to takeout,Real
41,"More than 100,000 COVID-19 deaths in the U.S.",Real
42,Texas governor might add more COVID-19 restrictions,Real
43,Texas reports record high number of hospitalized COVID-19 patients,Real
44,Texas reports record high number of hospitalized COVID-19 patients,Real
45,Steroid drug reduces death risk in severe COVID-19 cases,Real
46,Two major COVID-19 studies retracted after data inconsistencies,Real
47,"Dunkin' hiring 25,000 people amid signs of COVID-19 recovery",Real
48,NYC plans to reopen as nation weighs COVID-19 risks,Real
49,How COVID-19 is driving the creativity of musicians,Real
50,Watch live: Cuomo gives update on pandemic and protests,Real
51,"In Sonoma County, a hint at the rebound prospects for U.S. business",Real
52,Why the coronavirus crash is hurting women more than men,Real
53,"Cuomo: Don't ""blur the lines"" between looters and protesters",Real
54,American Airlines cutting 30% of management jobs,Real
55,Triplets test positive for coronavirus on the day they're born,Real
56,Ex-cop charged in George Floyd death moved twice in same day,Real
57,Vulnerable GOP senators leave Trump out of campaign ads,Real
58,"100,000: Honoring the sobering milestone of COVID's impact",Real
59,Amazon COVID-19 publicity video airs as news on TV stations,Real
60,New Zealand discharges last coronavirus patient,Real
61,"As COVID cases rise, these are the symptoms to look out for",Real
62,"N.Y., N,J., Connecticut: Visitors from virus hot spots must quarantine",Real
63,"Fed chief: Virus hurting ""those least able to bear its burdens""",Real
64,Ex-cop charged in George Floyd death moved to 2 jails in same day,Real
65,When losing a job means scrambling for health insurance,Real
66,"Trump to address student crowd of 3,000 in Phoenix as White House officials downplay virus threat",Real
67,Beijing confirms its first new coronavirus case in almost two months,Real
68,Trump rally-goers must agree they won't sue if they contract coronavirus,Real
69,"Roy Cooper says full GOP convention in Charlotte ""very unlikely""",Real
70,Universities get set for class with coronavirus in mind,Real
71,Saudi Arabia is battling a 2nd wave of coronavirus infections,Real
72,China races to contain a second wave of coronavirus cases in Beijing,Real
73,China races to contain a surge of new coronavirus cases in Beijing,Real
74,"Recreating the ""great outdoors"" in miniature",Real
75,"Amazon to turn 125,000 pandemic hires into permanent jobs",Real
76,Some plasma donors may be more beneficial to COVID-19 treatment,Real
77,Trump rally-goers must agree they won't sue if they contract coronavirus,Real
78,Workers urge Disney to delay July reopening of Florida theme parks,Real
79,Coronavirus cases surging in Florida and Texas amid reopening,Real
80,"Congo is battling coronavirus, measles and a new Ebola outbreak",Real
81,"Amazon's ""disinfectant fog"" wasn't approved by EPA",Real
82,How the pandemic changed TV commercials,Real
83,U.S. deports Iranian scientist acquitted in trade secrets case,Real
84,Beijing confirms its first new coronavirus case in almost two months,Real
85,Houston weighs another lockdown as virus cases surge,Real
86,How will college campuses look as fall semesters begin amid the coronavirus pandemic?,Real
87,Cuomo warns of virus resurgence in N.Y. as cases rise elsewhere,Real
88,Drug touted by Trump fails to prevent COVID-19 in study,Real
89,Concerns raised about two major studies on drug for COVID-19,Real
90,"Remembering the victims of COVID-19 as death toll reachers 100,000",Real
91,Doctors warn of potentially deadly blood clots in COVID-19 patients,Real
92,"Rats may get aggressive due to COVID-19 closures, CDC warns",Real
93,"Rare ""super"" antibodies could be key in COVID-19 vaccine race",Real
94,Brazil becomes second country to surpass 1 million COVID-19 cases,Real
95,Trump dismisses virus concerns after several staffers test positive for COVID-19,Real
96,"Domestic workers face low pay, no health coverage, and COVID-19",Real
97,Independent report slams handling of COVID-19 outbreak at Holyoke Soldiers' Home,Real
98,"Experts warn of ""disturbing surge"" in COVID-19 cases as Trump speaks to packed crowd",Real
99,Trump campaign requires Tulsa rally ticket-holders to sign COVID-19 waiver,Real
0,PepsiCo factory in Beijing closed after eight test positive to coronavirus,Real
1,Coronavirus update: US records its highest daily infection rise in two months,Real
2,"Victorian outbreak 'part of living with COVID-19', PM says",Real
3,COVID-19 efforts identify more homeless in regional WA town,Real
4,New Zealand to lift all COVID-19 restrictions from midnight,Real
5,"Nathan Turner did not have COVID-19, autopsy shows",Real
6,World Health Organization reports record daily increase in COVID-19,Real
7,Western Sydney man becomes latest locally acquired COVID-19 case,Real
8,COVID-19 trial indicates cheap steroid can save lives,Real
9,Coronavirus update: Study suggests Italy had COVID-19 in December,Real
10,Essendon's Conor McKenna returns second negative COVID-19 test result,Real
11,How COVID-19 test results can be wrong and right,Real
12,This moment in time: Reflections on life in isolation,Real
13,Australian cheese lovers save regional businesses by ordering online 'rescue boxes',Real
14,Three-year-old child among new WA coronavirus cases,Real
15,Queensland eases restrictions early: Here's what's changing,Real
16,How to support Indigenous business during COVID-19,Real
17,"NSW reaches major coronavirus milestone, two weeks of no community transmission",Real
18,Live: NSW Now: Newmarch House cleared of all COVID-19 cases,Real
19,Australia's spies are concerned the far-right is exploiting coronavirus to spread message of hate,Real
